SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,lon,lat,FuelClass,class_id,split,yellow_index,NDVI_spring
0.03484999999999999,0.061992500000000006,0.067905,0.23793750000000002,0.18079250000000002,0.09416750000000002,132,172.6250271,-43.6258352,exotic_pine,3,valid,0.030098750000000007,0.5559479143676893
0.015270000000000006,0.027287499999999992,0.0189,0.26849,0.091005,0.042825,133,172.6310397,-43.5993695,exotic_pine,3,valid,0.00782374999999999,0.8684714151501444
0.061580000000000024,0.08800750000000002,0.08586250000000001,0.37376000000000004,0.27575,0.16575,134,172.6258382,-43.5990447,exotic_pine,3,train,0.02535499999999999,0.6263781690408977
0.0058374999999999955,0.013812500000000005,0.0076525000000000065,0.1271675,0.03198999999999999,0.011722499999999997,135,172.593581,-43.6333375,exotic_pine,3,train,0.0048950000000000105,0.8864782673193887
0.012575000000000003,0.022612500000000008,0.014554999999999985,0.26904,0.0692525,0.030395000000000005,136,172.6083164,-43.609134,exotic_pine,3,train,0.006008749999999993,0.8973536204799099
0.0326775,0.05132249999999999,0.0448325,0.36193500000000006,0.17141499999999998,0.0843775,137,172.6135544,-43.609154,exotic_pine,3,train,0.015399999999999997,0.7795669516369917
0.006662499999999988,0.011502499999999999,0.007157499999999983,0.053852500000000025,0.016947500000000004,0.008229999999999987,138,172.6230721,-43.6104771,exotic_pine,3,train,0.002667500000000003,0.7653663333879698
0.02698500000000001,0.041559999999999986,0.031852500000000006,0.2836975,0.1287625,0.06526500000000002,139,172.6115139,-43.6078243,exotic_pine,3,train,0.009721249999999987,0.7981144034225954
0.009385000000000004,0.017717499999999997,0.010842500000000005,0.2003725,0.05019499999999999,0.022474999999999995,140,172.6400704,-43.6050571,exotic_pine,3,train,0.004894999999999997,0.8973321023601543
0.009055000000000007,0.017249999999999988,0.011474999999999985,0.2434925,0.053412499999999974,0.02088000000000001,141,172.6181852,-43.6156399,exotic_pine,3,valid,0.005307499999999979,0.9099885279496407
0.007377500000000009,0.014940000000000009,0.008614999999999984,0.11176750000000002,0.027205000000000007,0.013619999999999993,142,172.6226566,-43.6050556,exotic_pine,3,train,0.004399999999999987,0.8568728843478083
0.008587499999999998,0.01180500000000001,0.0065800000000000025,0.11902750000000001,0.0266275,0.012355000000000005,143,172.6200293,-43.5932626,exotic_pine,3,train,0.0006050000000000083,0.8952291861552852
0.013619999999999993,0.023629999999999984,0.01628750000000001,0.261835,0.07354250000000001,0.030917499999999987,144,172.632979,-43.5992745,exotic_pine,3,valid,0.006338750000000004,0.8828753516885545
0.010154999999999997,0.019449999999999995,0.012327499999999991,0.2690675,0.06353249999999999,0.02470249999999999,145,172.6184478,-43.6151004,exotic_pine,3,valid,0.005733749999999996,0.9123829492350611
0.017882499999999996,0.028992500000000004,0.022474999999999995,0.27619,0.09243499999999999,0.04133999999999999,146,172.6308069,-43.6005295,exotic_pine,3,valid,0.007851250000000004,0.8494969279962502
0.0143075,0.024207499999999993,0.016149999999999998,0.27069,0.06983,0.0324025,147,172.6360527,-43.6095913,exotic_pine,3,train,0.0058712499999999945,0.8873936689443592
